house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill,total_appliances,units_per_member,bill_per_unit,room_density,consumption_category,energy_efficiency_score
5856,372,Independent House,Tier_3,4,4,1,0,1,0,0,1,No,No,4229.18,3,93.0,11.368763440860215,1.0,Medium,0.0
5857,450,Villa,Tier_1,6,1,0,0,0,0,1,2,Yes,Yes,2212.92,3,75.0,4.9176,6.0,High,50.824
5858,323,Villa,Tier_1,7,1,3,0,0,1,3,2,Yes,Yes,5160.55,9,46.142857142857146,15.976934984520124,7.0,Medium,0.0
5859,659,Villa,Tier_3,7,5,3,0,0,1,4,2,Yes,No,8980.31,10,94.14285714285714,13.627177541729893,1.4,Very High,0.0
5860,805,Villa,Tier_3,4,5,0,1,0,0,4,1,No,Yes,5892.65,6,201.25,7.320062111801242,0.8,Very High,26.79937888198758
5861,297,Independent House,Tier_2,4,2,1,0,1,0,4,3,Yes,Yes,3594.45,9,74.25,12.102525252525252,2.0,Medium,0.0
5862,256,Independent House,Tier_2,1,1,2,0,0,0,1,3,No,No,4096.48,6,256.0,16.001875,1.0,Medium,0.0
5863,378,Independent House,Tier_1,3,6,0,0,1,1,2,3,Yes,No,4509.01,7,126.0,11.928597883597885,0.5,Medium,0.0
5864,755,Apartment,Tier_1,4,1,1,1,0,0,1,2,Yes,No,7661.98,5,188.75,10.148317880794702,4.0,Very High,0.0
5865,137,Villa,Tier_1,4,2,1,1,1,1,4,1,No,Yes,3420.09,9,34.25,24.964160583941606,2.0,Low,0.0
5866,348,Independent House,Tier_3,2,4,1,0,0,0,0,1,Yes,Yes,2301.73,2,174.0,6.614166666666667,0.5,Medium,31.858333333333334
5867,387,Independent House,Tier_2,2,1,0,1,1,0,4,3,Yes,Yes,4323.84,9,193.5,11.172713178294574,2.0,Medium,0.0
5868,649,Independent House,Tier_1,5,5,0,1,0,0,1,3,Yes,Yes,3405.57,5,129.8,5.247411402157165,1.0,Very High,47.52588597842835
5869,367,Villa,Tier_2,1,2,0,0,0,1,1,3,Yes,No,3971.82,5,367.0,10.822397820163488,0.5,Medium,0.0
5870,184,Villa,Tier_2,3,1,1,1,1,0,1,3,Yes,No,3474.0,7,61.333333333333336,18.880434782608695,3.0,Low,0.0
5871,307,Villa,Tier_3,7,6,0,0,1,1,1,2,Yes,Yes,2446.37,5,43.857142857142854,7.9686319218241035,1.1666666666666667,Medium,20.31368078175896
5872,326,Independent House,Tier_3,4,6,1,1,0,0,4,2,No,No,5020.79,8,81.5,15.401196319018405,0.6666666666666666,Medium,0.0
5873,779,Villa,Tier_1,7,5,2,1,0,1,1,1,No,No,8432.55,6,111.28571428571429,10.824839537869062,1.4,Very High,0.0
5874,573,Independent House,Tier_1,4,3,2,0,1,0,1,1,Yes,Yes,5694.39,5,143.25,9.937853403141363,1.3333333333333333,High,0.0
5875,162,Apartment,Tier_1,1,1,2,0,0,1,4,1,No,Yes,2857.81,8,162.0,17.640802469135803,1.0,Low,0.0
5876,265,Villa,Tier_1,5,6,3,1,1,0,3,1,No,Yes,4682.47,9,53.0,17.66969811320755,0.8333333333333334,Medium,0.0
5877,331,Villa,Tier_1,5,2,3,0,0,1,4,3,No,Yes,5799.06,11,66.2,17.519818731117827,2.5,Medium,0.0
5878,434,Independent House,Tier_2,2,5,0,0,1,1,0,2,No,Yes,3991.57,4,217.0,9.197165898617511,0.4,High,8.028341013824885
5879,829,Villa,Tier_2,7,1,3,1,1,0,2,3,Yes,Yes,9022.24,10,118.42857142857143,10.883281061519904,7.0,Very High,0.0
5880,775,Villa,Tier_3,1,5,1,1,0,0,3,3,No,No,7535.87,8,775.0,9.723703225806451,0.2,Very High,0.7629677419354834
5881,875,Independent House,Tier_3,5,2,3,0,1,1,0,1,Yes,No,9666.05,6,175.0,11.046914285714285,2.5,Very High,0.0
5882,289,Independent House,Tier_2,5,1,0,0,0,0,4,2,Yes,Yes,991.01,6,57.8,3.4291003460207614,5.0,Medium,65.7089965397924
5883,895,Independent House,Tier_3,7,6,2,1,0,1,3,2,No,Yes,7788.88,9,127.85714285714286,8.702659217877095,1.1666666666666667,Very High,8.973407821229046
5884,887,Apartment,Tier_3,3,2,1,1,0,0,0,2,No,Yes,6774.37,4,295.6666666666667,7.63739571589628,1.5,Very High,21.626042841037204
5885,688,Independent House,Tier_1,2,4,2,0,1,1,4,3,No,No,8783.13,11,344.0,12.766177325581394,0.5,Very High,0.0
5886,526,Villa,Tier_3,2,1,1,1,0,1,0,3,Yes,Yes,5125.8,6,263.0,9.744866920152091,2.0,High,0.5513307984790856
5887,539,Apartment,Tier_3,2,1,0,1,1,0,1,1,Yes,No,4445.25,4,269.5,8.24721706864564,2.0,High,17.527829313543606
5888,551,Independent House,Tier_3,6,6,1,1,1,0,1,2,No,Yes,5316.77,6,91.83333333333333,9.649310344827587,1.0,High,1.5068965517241395
5889,799,Apartment,Tier_2,5,5,3,1,1,1,2,3,No,Yes,9529.46,11,159.8,11.926733416770963,1.0,Very High,0.0
5890,449,Apartment,Tier_2,4,1,2,1,1,0,0,2,No,Yes,5246.3,6,112.25,11.684409799554565,4.0,High,0.0
5891,571,Villa,Tier_1,6,4,1,0,0,1,4,2,Yes,Yes,5088.69,8,95.16666666666667,8.911891418563922,1.5,High,8.881085814360773
5892,216,Apartment,Tier_3,5,5,3,0,1,1,0,2,No,No,5812.25,7,43.2,26.908564814814813,1.0,Medium,0.0
5893,446,Independent House,Tier_2,5,5,1,0,1,1,0,2,Yes,Yes,3835.6,5,89.2,8.6,1.0,High,12.0
5894,263,Apartment,Tier_1,7,3,3,1,1,0,1,3,Yes,No,5918.81,9,37.57142857142857,22.504980988593157,2.3333333333333335,Medium,0.0
5895,667,Apartment,Tier_3,1,1,3,0,1,1,4,3,No,No,8696.8,12,667.0,13.038680659670163,1.0,Very High,0.0
5896,366,Villa,Tier_1,7,3,3,0,1,0,4,3,No,Yes,5118.24,11,52.285714285714285,13.984262295081967,2.3333333333333335,Medium,0.0
5897,551,Villa,Tier_1,2,6,2,0,1,0,4,2,No,No,7141.82,9,275.5,12.961560798548094,0.3333333333333333,High,0.0
5898,454,Independent House,Tier_3,2,4,2,1,1,0,0,2,Yes,Yes,4653.51,6,227.0,10.250022026431719,0.5,High,0.0
5899,733,Villa,Tier_2,7,1,2,0,0,0,2,3,Yes,Yes,7189.45,7,104.71428571428571,9.80825375170532,7.0,Very High,0.0
5900,828,Independent House,Tier_3,3,3,3,1,1,1,3,3,No,Yes,9500.59,12,276.0,11.474142512077295,1.0,Very High,0.0
5901,616,Independent House,Tier_3,2,3,2,1,1,0,3,1,No,Yes,6168.8,8,308.0,10.014285714285714,0.6666666666666666,Very High,0.0
5902,590,Villa,Tier_3,5,5,1,1,0,1,3,2,Yes,Yes,6488.93,8,118.0,10.998186440677967,1.0,High,0.0
5903,881,Apartment,Tier_2,1,3,3,0,0,1,1,1,Yes,No,10056.11,6,881.0,11.414426787741204,0.3333333333333333,Very High,0.0
5904,658,Villa,Tier_3,3,3,1,0,1,1,3,2,Yes,No,7354.4,8,219.33333333333334,11.17689969604863,1.0,Very High,0.0
5905,329,Apartment,Tier_2,5,6,2,0,0,1,3,3,Yes,Yes,4145.49,9,65.8,12.600273556231002,0.8333333333333334,Medium,0.0
5906,589,Apartment,Tier_1,5,1,1,0,1,0,0,3,No,Yes,4703.77,5,117.8,7.986027164685909,5.0,High,18.13972835314091
5907,709,Independent House,Tier_2,6,1,2,0,1,0,4,2,Yes,Yes,6794.56,9,118.16666666666667,9.58330042313117,6.0,Very High,0.16699576868829524
5908,152,Independent House,Tier_1,3,5,1,0,1,0,4,2,Yes,Yes,1482.52,8,50.666666666666664,9.753421052631579,0.6,Low,0.465789473684211
5909,361,Villa,Tier_1,6,1,0,0,0,1,0,3,No,No,2838.35,4,60.166666666666664,7.862465373961219,6.0,Medium,21.375346260387815
5910,439,Apartment,Tier_3,5,4,1,0,0,1,2,2,No,Yes,4319.84,6,87.8,9.840182232346242,1.25,High,0.0
5911,89,Villa,Tier_2,5,5,3,0,0,0,0,1,Yes,Yes,2219.43,4,17.8,24.937415730337076,1.0,Low,0.0
5912,290,Independent House,Tier_1,6,4,2,1,0,1,2,2,No,Yes,4803.86,8,48.333333333333336,16.56503448275862,1.5,Medium,0.0
5913,231,Apartment,Tier_1,1,1,3,1,1,1,4,1,No,No,6366.99,11,231.0,27.562727272727273,1.0,Medium,0.0
5914,84,Villa,Tier_2,1,1,0,0,0,0,1,1,No,Yes,177.36,2,84.0,2.1114285714285717,1.0,Low,78.88571428571429
5915,274,Villa,Tier_2,6,5,0,1,1,0,0,1,Yes,No,3431.44,3,45.666666666666664,12.523503649635037,1.2,Medium,0.0
5916,362,Independent House,Tier_1,1,3,3,0,1,0,1,3,Yes,No,7198.52,8,362.0,19.885414364640884,0.3333333333333333,Medium,0.0
5917,543,Independent House,Tier_1,2,2,2,0,1,1,0,3,No,No,7173.71,7,271.5,13.211252302025782,1.0,High,0.0
5918,192,Independent House,Tier_2,3,2,2,1,1,1,3,3,Yes,No,5105.11,11,64.0,26.58911458333333,1.5,Low,0.0
5919,350,Independent House,Tier_2,1,1,1,1,1,0,4,1,No,No,5024.65,8,350.0,14.356142857142856,1.0,Medium,0.0
5920,242,Villa,Tier_1,5,4,1,1,1,0,2,1,No,Yes,1655.34,6,48.4,6.840247933884297,1.25,Medium,29.597520661157034
5921,539,Independent House,Tier_3,2,5,0,1,1,0,4,3,Yes,No,5895.58,9,269.5,10.937996289424861,0.4,High,0.0
5922,184,Independent House,Tier_2,3,3,3,0,0,0,4,2,No,No,4373.64,9,61.333333333333336,23.769782608695653,1.0,Low,0.0
5923,772,Villa,Tier_1,1,6,1,0,0,0,3,3,No,No,6794.15,7,772.0,8.80071243523316,0.16666666666666666,Very High,9.992875647668399
5924,635,Villa,Tier_1,1,1,1,1,1,0,0,1,No,Yes,5685.98,4,635.0,8.954299212598425,1.0,Very High,8.457007874015744
5925,361,Apartment,Tier_3,3,4,1,1,1,0,0,2,No,Yes,2823.98,5,120.33333333333333,7.822659279778393,0.75,Medium,19.773407202216063
5926,766,Villa,Tier_2,1,1,0,0,0,1,2,3,No,Yes,6151.54,6,766.0,8.030731070496083,1.0,Very High,19.692689295039173
5927,241,Apartment,Tier_1,6,6,1,1,1,0,3,1,No,Yes,3411.86,7,40.166666666666664,14.157095435684647,1.0,Medium,0.0
5928,430,Independent House,Tier_3,3,2,1,1,0,1,1,2,No,Yes,4149.25,6,143.33333333333334,9.649418604651164,1.5,High,1.5058139534883708
5929,513,Apartment,Tier_2,3,1,2,0,0,0,2,1,No,Yes,4980.86,5,171.0,9.709278752436646,3.0,High,0.0
5930,219,Apartment,Tier_3,5,4,0,1,0,0,1,1,Yes,No,1813.16,3,43.8,8.279269406392695,1.25,Medium,17.207305936073055
5931,550,Independent House,Tier_1,7,2,2,0,0,1,1,3,No,No,7115.23,7,78.57142857142857,12.936781818181817,3.5,High,0.0
5932,211,Independent House,Tier_3,3,6,0,0,0,1,3,2,Yes,Yes,2170.29,6,70.33333333333333,10.285734597156399,0.5,Medium,0.0
5933,166,Independent House,Tier_1,7,6,2,0,1,0,0,2,Yes,Yes,2240.52,5,23.714285714285715,13.49710843373494,1.1666666666666667,Low,0.0
5934,767,Apartment,Tier_1,4,1,2,1,0,0,4,3,No,No,8411.15,10,191.75,10.966297262059973,4.0,Very High,0.0
5935,262,Villa,Tier_3,1,2,2,1,1,0,1,3,Yes,No,4878.82,8,262.0,18.621450381679388,0.5,Medium,0.0
5936,447,Villa,Tier_3,7,6,2,0,0,1,4,3,Yes,Yes,5154.65,10,63.857142857142854,11.53165548098434,1.1666666666666667,High,0.0
5937,208,Villa,Tier_1,5,5,1,1,0,0,0,1,Yes,Yes,1330.21,3,41.6,6.395240384615385,1.0,Medium,34.04759615384615
5938,325,Independent House,Tier_3,7,4,3,0,1,1,4,1,Yes,Yes,5524.1,10,46.42857142857143,16.99723076923077,1.75,Medium,0.0
5939,680,Independent House,Tier_2,2,4,1,1,0,1,1,2,Yes,Yes,5760.5,6,340.0,8.471323529411764,0.5,Very High,13.286764705882362
5940,657,Villa,Tier_2,7,5,1,1,0,0,3,2,Yes,No,6005.56,7,93.85714285714286,9.140882800608829,1.4,Very High,6.591171993911715
5941,749,Independent House,Tier_3,7,6,2,0,0,0,3,2,Yes,No,7696.76,7,107.0,10.276048064085447,1.1666666666666667,Very High,0.0
5942,457,Apartment,Tier_3,4,6,0,0,1,1,2,3,No,No,4824.58,7,114.25,10.55706783369803,0.6666666666666666,High,0.0
5943,228,Apartment,Tier_2,3,4,0,0,0,0,1,3,No,No,2876.47,4,76.0,12.616096491228069,0.75,Medium,0.0
5944,512,Independent House,Tier_1,2,4,3,0,0,1,2,1,No,Yes,5877.31,7,256.0,11.47912109375,0.5,High,0.0
5945,707,Villa,Tier_1,7,1,2,1,1,1,4,2,No,Yes,7626.21,11,101.0,10.786718528995756,7.0,Very High,0.0
5946,805,Villa,Tier_2,2,3,2,0,1,0,2,2,Yes,No,8615.62,7,402.5,10.702633540372672,0.6666666666666666,Very High,0.0
5947,548,Apartment,Tier_1,2,1,3,1,1,0,0,1,Yes,Yes,7030.31,6,274.0,12.829032846715329,2.0,High,0.0
5948,525,Independent House,Tier_3,2,5,1,1,0,0,0,3,No,No,5849.17,5,262.5,11.14127619047619,0.4,High,0.0
5949,560,Villa,Tier_3,5,5,2,1,1,1,3,1,Yes,No,8161.11,9,112.0,14.573410714285714,1.0,High,0.0
5950,373,Villa,Tier_2,5,3,3,0,1,1,2,3,No,No,7122.56,10,74.6,19.095335120643433,1.6666666666666667,Medium,0.0
5951,844,Independent House,Tier_2,2,1,1,1,0,0,1,2,No,No,7595.6,5,422.0,8.999526066350711,2.0,Very High,8.00473933649289
5952,222,Independent House,Tier_2,4,1,1,1,1,1,3,3,Yes,No,5087.1,10,55.5,22.914864864864867,4.0,Medium,0.0
5953,329,Villa,Tier_2,1,1,2,1,0,1,4,1,Yes,Yes,4470.09,9,329.0,13.586899696048633,1.0,Medium,0.0
5954,381,Independent House,Tier_1,6,2,0,1,1,0,4,2,No,No,4407.8,8,63.5,11.569028871391076,3.0,Medium,0.0
5955,104,Independent House,Tier_1,1,6,3,1,0,0,3,2,Yes,Yes,3072.0,9,104.0,29.53846153846154,0.16666666666666666,Low,0.0
5956,868,Independent House,Tier_1,5,2,0,1,1,0,0,2,Yes,Yes,6270.52,4,173.6,7.22410138248848,2.5,Very High,27.758986175115197
5957,149,Villa,Tier_3,4,1,3,1,1,1,0,3,No,No,5327.04,9,37.25,35.75194630872483,4.0,Low,0.0
5958,704,Apartment,Tier_3,4,2,2,1,0,1,4,1,No,Yes,7960.17,9,176.0,11.307059659090909,2.0,Very High,0.0
5959,191,Independent House,Tier_2,3,1,1,1,0,1,0,1,Yes,No,3421.0,4,63.666666666666664,17.910994764397905,3.0,Low,0.0
5960,443,Villa,Tier_2,5,5,1,1,1,0,4,2,No,Yes,4802.35,9,88.6,10.840519187358918,1.0,High,0.0
5961,382,Apartment,Tier_1,4,1,0,1,1,1,0,3,No,Yes,3266.69,6,95.5,8.551544502617801,4.0,Medium,14.484554973821986
5962,550,Villa,Tier_1,4,2,1,1,0,1,4,3,Yes,No,6573.69,10,137.5,11.952163636363636,2.0,High,0.0
5963,170,Villa,Tier_1,1,3,0,1,0,1,4,1,Yes,No,2739.77,7,170.0,16.116294117647058,0.3333333333333333,Low,0.0
5964,609,Villa,Tier_2,4,5,2,1,0,1,4,2,Yes,No,7983.23,10,152.25,13.108752052545155,0.8,Very High,0.0
5965,740,Apartment,Tier_1,4,4,3,1,1,1,0,3,Yes,No,10161.23,9,185.0,13.73139189189189,1.0,Very High,0.0
5966,818,Villa,Tier_2,7,3,2,0,0,1,1,3,No,No,8481.03,7,116.85714285714286,10.368007334963327,2.3333333333333335,Very High,0.0
5967,805,Apartment,Tier_2,2,3,1,1,0,0,4,3,Yes,No,7828.76,9,402.5,9.725167701863354,0.6666666666666666,Very High,0.7483229813664565
5968,742,Independent House,Tier_3,7,6,2,1,0,0,0,3,Yes,No,8862.37,6,106.0,11.943894878706201,1.1666666666666667,Very High,0.0
5969,271,Apartment,Tier_3,1,4,2,0,0,1,1,2,Yes,No,4485.31,6,271.0,16.550959409594096,0.25,Medium,0.0
5970,631,Villa,Tier_2,1,5,1,0,1,0,4,1,No,No,5987.23,7,631.0,9.488478605388272,0.2,Very High,3.1152139461172794
5971,321,Apartment,Tier_1,2,6,1,1,1,0,1,2,No,Yes,3278.72,6,160.5,10.214080996884734,0.3333333333333333,Medium,0.0
5972,217,Villa,Tier_2,1,4,0,0,0,1,2,1,Yes,Yes,798.86,4,217.0,3.6813824884792625,0.25,Medium,63.18617511520738
5973,424,Independent House,Tier_2,3,5,3,1,0,0,4,2,No,Yes,5923.56,10,141.33333333333334,13.970660377358492,0.6,High,0.0
5974,259,Apartment,Tier_2,6,5,2,0,1,0,4,1,Yes,No,4472.07,8,43.166666666666664,17.266679536679536,1.2,Medium,0.0
5975,791,Independent House,Tier_2,3,6,2,0,0,1,0,3,No,Yes,6949.04,6,263.6666666666667,8.785132743362832,0.5,Very High,8.148672566371687
5976,582,Apartment,Tier_3,5,5,1,0,1,0,2,3,No,Yes,5228.71,7,116.4,8.984037800687286,1.0,High,8.159621993127132
5977,282,Villa,Tier_3,6,3,3,0,1,0,0,2,No,No,5634.99,6,47.0,19.98223404255319,2.0,Medium,0.0
5978,652,Apartment,Tier_2,1,5,2,0,1,1,3,1,Yes,Yes,6626.6,8,652.0,10.163496932515338,0.2,Very High,0.0
5979,271,Independent House,Tier_3,1,6,0,1,1,1,2,1,Yes,No,3541.74,6,271.0,13.069151291512915,0.16666666666666666,Medium,0.0
5980,84,Apartment,Tier_3,3,4,0,0,0,0,4,2,No,No,1593.57,6,28.0,18.971071428571427,0.75,Low,0.0
5981,316,Independent House,Tier_1,5,3,1,1,0,1,4,3,No,No,4421.89,10,63.2,13.993322784810127,1.6666666666666667,Medium,0.0
5982,772,Independent House,Tier_3,7,5,2,1,1,0,4,2,Yes,Yes,8250.02,10,110.28571428571429,10.686554404145078,1.4,Very High,0.0
5983,390,Villa,Tier_3,5,2,0,1,0,1,2,1,No,Yes,2854.24,5,78.0,7.318564102564102,2.5,Medium,26.81435897435898
5984,628,Apartment,Tier_2,3,2,2,1,0,0,4,3,No,Yes,6393.44,10,209.33333333333334,10.180636942675159,1.5,Very High,0.0
5985,135,Independent House,Tier_3,3,5,1,0,1,1,3,3,No,Yes,2780.31,9,45.0,20.59488888888889,0.6,Low,0.0
5986,522,Villa,Tier_3,6,2,1,1,0,0,1,3,Yes,Yes,4088.41,6,87.0,7.8322030651341,3.0,High,19.677969348659005
5987,316,Villa,Tier_3,2,1,3,0,1,0,2,2,Yes,No,6035.0,8,158.0,19.098101265822784,2.0,Medium,0.0
5988,276,Villa,Tier_2,5,6,2,1,1,1,1,1,No,No,5354.82,7,55.2,19.401521739130434,0.8333333333333334,Medium,0.0
5989,664,Independent House,Tier_2,5,3,0,0,0,1,0,3,Yes,Yes,4276.44,4,132.8,6.440421686746987,1.6666666666666667,Very High,35.59578313253013
5990,650,Apartment,Tier_3,2,1,1,0,0,1,0,3,No,No,6460.68,5,325.0,9.939507692307693,2.0,Very High,0.0
5991,831,Independent House,Tier_2,3,3,2,1,1,1,2,3,No,Yes,9260.64,10,277.0,11.143971119133573,1.0,Very High,0.0
5992,593,Villa,Tier_2,7,4,2,1,0,0,4,3,No,Yes,6421.94,10,84.71428571428571,10.829578414839798,1.75,High,0.0
5993,528,Independent House,Tier_1,2,2,0,0,0,0,0,1,Yes,Yes,2818.15,1,264.0,5.3374053030303035,1.0,High,46.62594696969697
5994,439,Independent House,Tier_3,2,2,1,1,1,0,0,1,Yes,Yes,3324.16,4,219.5,7.572118451025057,1.0,High,22.278815489749434
5995,779,Villa,Tier_1,4,6,3,1,0,0,3,1,No,Yes,8154.18,8,194.75,10.467496790757382,0.6666666666666666,Very High,0.0
5996,898,Apartment,Tier_3,5,2,2,0,1,1,0,1,No,No,8998.84,5,179.6,10.02097995545657,2.5,Very High,0.0
5997,109,Villa,Tier_3,3,5,1,1,0,1,0,1,No,No,3149.62,4,36.333333333333336,28.89559633027523,0.6,Low,0.0
5998,858,Villa,Tier_1,4,3,3,1,1,1,0,3,No,No,10743.58,9,214.5,12.521655011655012,1.3333333333333333,Very High,0.0
5999,187,Independent House,Tier_1,6,5,1,1,0,1,4,2,Yes,No,3392.79,9,31.166666666666668,18.143262032085563,1.2,Low,0.0
6000,681,Villa,Tier_3,4,2,1,0,0,0,0,2,No,No,5775.74,3,170.25,8.481262848751836,2.0,Very High,13.187371512481633
6001,796,Independent House,Tier_1,7,4,2,1,0,0,2,2,Yes,No,8554.71,7,113.71428571428571,10.747123115577889,1.75,Very High,0.0
6002,524,Villa,Tier_1,4,2,2,1,0,0,4,1,No,No,6531.26,8,131.0,12.464236641221374,2.0,High,0.0
6003,517,Villa,Tier_2,3,6,0,1,1,1,3,2,No,Yes,4771.63,8,172.33333333333334,9.2294584139265,0.5,High,7.705415860735002
6004,811,Apartment,Tier_3,2,5,0,0,0,1,0,3,No,No,7001.4,4,405.5,8.633045622688039,0.4,Very High,13.669543773119614
6005,685,Villa,Tier_2,3,2,1,1,1,1,4,3,Yes,No,7829.77,11,228.33333333333334,11.430321167883212,1.5,Very High,0.0
6006,536,Apartment,Tier_3,5,1,2,0,0,0,4,2,No,Yes,5927.11,8,107.2,11.058041044776118,5.0,High,0.0
6007,694,Villa,Tier_2,6,1,1,1,1,0,0,2,No,No,6554.97,5,115.66666666666667,9.445201729106628,6.0,Very High,3.5479827089337164
6008,814,Villa,Tier_3,7,5,2,1,0,0,3,2,No,Yes,7371.51,8,116.28571428571429,9.055909090909092,1.4,Very High,5.440909090909088
6009,777,Villa,Tier_2,6,1,3,0,1,1,0,1,Yes,Yes,7666.62,6,129.5,9.866949806949807,6.0,Very High,0.0
6010,775,Apartment,Tier_3,6,3,2,0,1,1,0,1,Yes,Yes,7355.9,5,129.16666666666666,9.491483870967741,2.0,Very High,1.0851612903225885
6011,574,Independent House,Tier_2,7,6,1,1,0,1,2,2,No,No,6452.92,7,82.0,11.242020905923345,1.1666666666666667,High,0.0
6012,753,Apartment,Tier_1,5,3,0,0,1,1,4,1,No,Yes,5066.24,7,150.6,6.7280743691899065,1.6666666666666667,Very High,32.71925630810094
6013,326,Villa,Tier_3,2,6,2,0,1,1,1,3,Yes,Yes,4403.82,8,163.0,13.508650306748466,0.3333333333333333,Medium,0.0
6014,622,Independent House,Tier_1,3,6,1,0,1,0,3,1,No,Yes,5185.9,6,207.33333333333334,8.337459807073955,0.5,Very High,14.625401929260448
6015,643,Villa,Tier_2,2,5,3,1,0,1,3,1,Yes,Yes,7443.83,9,321.5,11.576718506998445,0.4,Very High,0.0
6016,667,Apartment,Tier_3,2,1,0,0,0,0,4,1,No,Yes,4041.04,5,333.5,6.058530734632684,2.0,Very High,39.414692653673164
6017,518,Apartment,Tier_2,3,3,0,1,1,1,1,1,Yes,Yes,4774.5,5,172.66666666666666,9.217181467181467,1.0,High,7.828185328185327
6018,357,Independent House,Tier_2,5,1,3,1,0,0,1,1,Yes,Yes,4416.33,6,71.4,12.370672268907564,5.0,Medium,0.0
6019,631,Apartment,Tier_1,3,2,2,1,0,0,1,1,No,No,6190.02,5,210.33333333333334,9.809857369255152,1.5,Very High,0.0
6020,692,Villa,Tier_3,6,6,3,1,0,1,4,2,Yes,No,9651.99,11,115.33333333333333,13.947962427745665,1.0,Very High,0.0
6021,190,Independent House,Tier_2,5,1,1,0,1,0,0,1,Yes,No,3131.42,3,38.0,16.481157894736842,5.0,Low,0.0
6022,464,Villa,Tier_1,1,1,3,1,0,0,3,2,No,No,7203.98,9,464.0,15.52581896551724,1.0,High,0.0
6023,840,Independent House,Tier_1,1,5,0,1,0,0,1,1,Yes,No,6470.02,3,840.0,7.702404761904763,0.2,Very High,22.97595238095238
6024,270,Independent House,Tier_1,1,2,2,1,0,0,0,2,No,No,4322.68,5,270.0,16.009925925925927,0.5,Medium,0.0
6025,569,Villa,Tier_1,6,3,1,0,1,1,3,3,No,No,6493.81,9,94.83333333333333,11.41267135325132,2.0,High,0.0
6026,773,Apartment,Tier_2,7,6,2,0,0,0,3,2,Yes,Yes,6927.64,7,110.42857142857143,8.962018111254851,1.1666666666666667,Very High,6.379818887451492
6027,505,Villa,Tier_2,7,6,3,0,0,0,2,1,Yes,No,6239.81,6,72.14285714285714,12.356059405940595,1.1666666666666667,High,0.0
6028,484,Apartment,Tier_2,4,6,3,1,1,1,1,2,No,Yes,6835.36,9,121.0,14.122644628099174,0.6666666666666666,High,0.0
6029,414,Apartment,Tier_3,5,3,1,0,0,1,4,2,Yes,Yes,3596.32,8,82.8,8.686763285024155,1.6666666666666667,High,11.132367149758451
6030,288,Villa,Tier_3,5,6,3,0,0,0,0,1,No,No,4362.31,4,57.6,15.146909722222224,0.8333333333333334,Medium,0.0
6031,101,Independent House,Tier_1,3,1,2,1,0,0,1,3,Yes,Yes,3180.74,7,33.666666666666664,31.49247524752475,3.0,Low,0.0
6032,757,Villa,Tier_2,5,4,3,0,1,1,4,2,No,No,9325.29,11,151.4,12.31874504623514,1.25,Very High,0.0
6033,690,Independent House,Tier_1,3,4,2,0,1,0,0,2,Yes,No,7353.92,5,230.0,10.657855072463768,0.75,Very High,0.0
6034,287,Apartment,Tier_2,4,6,3,0,0,1,0,2,No,No,5751.72,6,71.75,20.0408362369338,0.6666666666666666,Medium,0.0
6035,87,Independent House,Tier_3,3,3,1,0,1,0,4,1,Yes,No,2958.43,7,29.0,34.00494252873563,1.0,Low,0.0
6036,781,Villa,Tier_1,1,1,2,0,0,0,4,2,No,No,7615.59,8,781.0,9.751075544174135,1.0,Very High,0.0
6037,766,Independent House,Tier_2,3,1,1,0,0,1,1,1,Yes,No,6604.1,4,255.33333333333334,8.62154046997389,3.0,Very High,11.784595300261088
6038,864,Apartment,Tier_2,3,2,0,0,1,1,3,2,Yes,No,8064.37,7,288.0,9.333761574074074,1.5,Very High,6.662384259259255
6039,608,Apartment,Tier_2,3,5,0,1,0,0,0,1,Yes,No,4922.38,2,202.66666666666666,8.096019736842106,0.6,Very High,19.039802631578937
6040,681,Independent House,Tier_1,5,4,3,0,0,1,3,1,Yes,Yes,7462.55,8,136.2,10.958223201174743,1.25,Very High,0.0
6041,732,Apartment,Tier_3,2,6,2,0,0,0,1,3,No,Yes,6755.22,6,366.0,9.22844262295082,0.3333333333333333,Very High,3.715573770491801
6042,736,Apartment,Tier_2,2,1,3,0,0,0,3,2,No,Yes,7672.47,8,368.0,10.424551630434783,2.0,Very High,0.0
6043,245,Independent House,Tier_1,6,3,1,1,0,1,1,3,No,Yes,3362.33,7,40.833333333333336,13.723795918367347,2.0,Medium,0.0
6044,575,Apartment,Tier_2,2,4,3,1,1,1,4,3,No,No,9247.19,13,287.5,16.08206956521739,0.5,High,0.0
6045,669,Independent House,Tier_1,6,5,0,0,1,1,2,1,Yes,Yes,5158.26,5,111.5,7.710403587443946,1.2,Very High,22.89596412556054
6046,508,Independent House,Tier_3,5,1,1,1,1,0,4,3,No,Yes,5375.66,10,101.6,10.582007874015748,5.0,High,0.0
6047,853,Apartment,Tier_2,1,4,0,1,0,1,1,1,Yes,Yes,5845.77,4,853.0,6.853188745603752,0.25,Very High,31.468112543962476
6048,242,Independent House,Tier_1,2,1,1,0,1,1,2,2,Yes,Yes,3361.88,7,121.0,13.89206611570248,2.0,Medium,0.0
