house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill
5902,590,Villa,Tier_3,5,5,1,1,0,1,3,2,Yes,Yes,6488.93
5903,881,Apartment,Tier_2,1,3,3,0,0,1,1,1,Yes,No,10056.11
5904,658,Villa,Tier_3,3,3,1,0,1,1,3,2,Yes,No,7354.4
5905,329,Apartment,Tier_2,5,6,2,0,0,1,3,3,Yes,Yes,4145.49
5906,589,Apartment,Tier_1,5,1,1,0,1,0,0,3,No,Yes,4703.77
5907,709,Independent House,Tier_2,6,1,2,0,1,0,4,2,Yes,Yes,6794.56
5908,152,Independent House,Tier_1,3,5,1,0,1,0,4,2,Yes,Yes,1482.52
5909,361,Villa,Tier_1,6,1,0,0,0,1,0,3,No,No,2838.35
5910,439,Apartment,Tier_3,5,4,1,0,0,1,2,2,No,Yes,4319.84
5911,89,Villa,Tier_2,5,5,3,0,0,0,0,1,Yes,Yes,2219.43
5912,290,Independent House,Tier_1,6,4,2,1,0,1,2,2,No,Yes,4803.86
5913,231,Apartment,Tier_1,1,1,3,1,1,1,4,1,No,No,6366.99
5914,84,Villa,Tier_2,1,1,0,0,0,0,1,1,No,Yes,177.36
5915,274,Villa,Tier_2,6,5,0,1,1,0,0,1,Yes,No,3431.44
5916,362,Independent House,Tier_1,1,3,3,0,1,0,1,3,Yes,No,7198.52
5917,543,Independent House,Tier_1,2,2,2,0,1,1,0,3,No,No,7173.71
5918,192,Independent House,Tier_2,3,2,2,1,1,1,3,3,Yes,No,5105.11
5919,350,Independent House,Tier_2,1,1,1,1,1,0,4,1,No,No,5024.65
5920,242,Villa,Tier_1,5,4,1,1,1,0,2,1,No,Yes,1655.34
5921,539,Independent House,Tier_3,2,5,0,1,1,0,4,3,Yes,No,5895.58
5922,184,Independent House,Tier_2,3,3,3,0,0,0,4,2,No,No,4373.64
5923,772,Villa,Tier_1,1,6,1,0,0,0,3,3,No,No,6794.15
5924,635,Villa,Tier_1,1,1,1,1,1,0,0,1,No,Yes,5685.98
5925,361,Apartment,Tier_3,3,4,1,1,1,0,0,2,No,Yes,2823.98
5926,766,Villa,Tier_2,1,1,0,0,0,1,2,3,No,Yes,6151.54
5927,241,Apartment,Tier_1,6,6,1,1,1,0,3,1,No,Yes,3411.86
5928,430,Independent House,Tier_3,3,2,1,1,0,1,1,2,No,Yes,4149.25
5929,513,Apartment,Tier_2,3,1,2,0,0,0,2,1,No,Yes,4980.86
5930,219,Apartment,Tier_3,5,4,0,1,0,0,1,1,Yes,No,1813.16
5931,550,Independent House,Tier_1,7,2,2,0,0,1,1,3,No,No,7115.23
5932,211,Independent House,Tier_3,3,6,0,0,0,1,3,2,Yes,Yes,2170.29
5933,166,Independent House,Tier_1,7,6,2,0,1,0,0,2,Yes,Yes,2240.52
5934,767,Apartment,Tier_1,4,1,2,1,0,0,4,3,No,No,8411.15
5935,262,Villa,Tier_3,1,2,2,1,1,0,1,3,Yes,No,4878.82
5936,447,Villa,Tier_3,7,6,2,0,0,1,4,3,Yes,Yes,5154.65
5937,208,Villa,Tier_1,5,5,1,1,0,0,0,1,Yes,Yes,1330.21
5938,325,Independent House,Tier_3,7,4,3,0,1,1,4,1,Yes,Yes,5524.1
5939,680,Independent House,Tier_2,2,4,1,1,0,1,1,2,Yes,Yes,5760.5
5940,657,Villa,Tier_2,7,5,1,1,0,0,3,2,Yes,No,6005.56
5941,749,Independent House,Tier_3,7,6,2,0,0,0,3,2,Yes,No,7696.76
5942,457,Apartment,Tier_3,4,6,0,0,1,1,2,3,No,No,4824.58
5943,228,Apartment,Tier_2,3,4,0,0,0,0,1,3,No,No,2876.47
5944,512,Independent House,Tier_1,2,4,3,0,0,1,2,1,No,Yes,5877.31
5945,707,Villa,Tier_1,7,1,2,1,1,1,4,2,No,Yes,7626.21
5946,805,Villa,Tier_2,2,3,2,0,1,0,2,2,Yes,No,8615.62
5947,548,Apartment,Tier_1,2,1,3,1,1,0,0,1,Yes,Yes,7030.31
5948,525,Independent House,Tier_3,2,5,1,1,0,0,0,3,No,No,5849.17
5949,560,Villa,Tier_3,5,5,2,1,1,1,3,1,Yes,No,8161.11
5950,373,Villa,Tier_2,5,3,3,0,1,1,2,3,No,No,7122.56
5951,844,Independent House,Tier_2,2,1,1,1,0,0,1,2,No,No,7595.6
5952,222,Independent House,Tier_2,4,1,1,1,1,1,3,3,Yes,No,5087.1
5953,329,Villa,Tier_2,1,1,2,1,0,1,4,1,Yes,Yes,4470.09
5954,381,Independent House,Tier_1,6,2,0,1,1,0,4,2,No,No,4407.8
5955,104,Independent House,Tier_1,1,6,3,1,0,0,3,2,Yes,Yes,3072.0
5956,868,Independent House,Tier_1,5,2,0,1,1,0,0,2,Yes,Yes,6270.52
5957,149,Villa,Tier_3,4,1,3,1,1,1,0,3,No,No,5327.04
5958,704,Apartment,Tier_3,4,2,2,1,0,1,4,1,No,Yes,7960.17
5959,191,Independent House,Tier_2,3,1,1,1,0,1,0,1,Yes,No,3421.0
5960,443,Villa,Tier_2,5,5,1,1,1,0,4,2,No,Yes,4802.35
5961,382,Apartment,Tier_1,4,1,0,1,1,1,0,3,No,Yes,3266.69
5962,550,Villa,Tier_1,4,2,1,1,0,1,4,3,Yes,No,6573.69
5963,170,Villa,Tier_1,1,3,0,1,0,1,4,1,Yes,No,2739.77
5964,609,Villa,Tier_2,4,5,2,1,0,1,4,2,Yes,No,7983.23
5965,740,Apartment,Tier_1,4,4,3,1,1,1,0,3,Yes,No,10161.23
5966,818,Villa,Tier_2,7,3,2,0,0,1,1,3,No,No,8481.03
5967,805,Apartment,Tier_2,2,3,1,1,0,0,4,3,Yes,No,7828.76
5968,742,Independent House,Tier_3,7,6,2,1,0,0,0,3,Yes,No,8862.37
5969,271,Apartment,Tier_3,1,4,2,0,0,1,1,2,Yes,No,4485.31
5970,631,Villa,Tier_2,1,5,1,0,1,0,4,1,No,No,5987.23
5971,321,Apartment,Tier_1,2,6,1,1,1,0,1,2,No,Yes,3278.72
5972,217,Villa,Tier_2,1,4,0,0,0,1,2,1,Yes,Yes,798.86
5973,424,Independent House,Tier_2,3,5,3,1,0,0,4,2,No,Yes,5923.56
5974,259,Apartment,Tier_2,6,5,2,0,1,0,4,1,Yes,No,4472.07
5975,791,Independent House,Tier_2,3,6,2,0,0,1,0,3,No,Yes,6949.04
5976,582,Apartment,Tier_3,5,5,1,0,1,0,2,3,No,Yes,5228.71
5977,282,Villa,Tier_3,6,3,3,0,1,0,0,2,No,No,5634.99
5978,652,Apartment,Tier_2,1,5,2,0,1,1,3,1,Yes,Yes,6626.6
5979,271,Independent House,Tier_3,1,6,0,1,1,1,2,1,Yes,No,3541.74
5980,84,Apartment,Tier_3,3,4,0,0,0,0,4,2,No,No,1593.57
5981,316,Independent House,Tier_1,5,3,1,1,0,1,4,3,No,No,4421.89
5982,772,Independent House,Tier_3,7,5,2,1,1,0,4,2,Yes,Yes,8250.02
5983,390,Villa,Tier_3,5,2,0,1,0,1,2,1,No,Yes,2854.24
5984,628,Apartment,Tier_2,3,2,2,1,0,0,4,3,No,Yes,6393.44
5985,135,Independent House,Tier_3,3,5,1,0,1,1,3,3,No,Yes,2780.31
5986,522,Villa,Tier_3,6,2,1,1,0,0,1,3,Yes,Yes,4088.41
5987,316,Villa,Tier_3,2,1,3,0,1,0,2,2,Yes,No,6035.0
5988,276,Villa,Tier_2,5,6,2,1,1,1,1,1,No,No,5354.82
5989,664,Independent House,Tier_2,5,3,0,0,0,1,0,3,Yes,Yes,4276.44
5990,650,Apartment,Tier_3,2,1,1,0,0,1,0,3,No,No,6460.68
5991,831,Independent House,Tier_2,3,3,2,1,1,1,2,3,No,Yes,9260.64
5992,593,Villa,Tier_2,7,4,2,1,0,0,4,3,No,Yes,6421.94
5993,528,Independent House,Tier_1,2,2,0,0,0,0,0,1,Yes,Yes,2818.15
5994,439,Independent House,Tier_3,2,2,1,1,1,0,0,1,Yes,Yes,3324.16
5995,779,Villa,Tier_1,4,6,3,1,0,0,3,1,No,Yes,8154.18
5996,898,Apartment,Tier_3,5,2,2,0,1,1,0,1,No,No,8998.84
5997,109,Villa,Tier_3,3,5,1,1,0,1,0,1,No,No,3149.62
5998,858,Villa,Tier_1,4,3,3,1,1,1,0,3,No,No,10743.58
5999,187,Independent House,Tier_1,6,5,1,1,0,1,4,2,Yes,No,3392.79
6000,681,Villa,Tier_3,4,2,1,0,0,0,0,2,No,No,5775.74
6001,796,Independent House,Tier_1,7,4,2,1,0,0,2,2,Yes,No,8554.71
6002,524,Villa,Tier_1,4,2,2,1,0,0,4,1,No,No,6531.26
6003,517,Villa,Tier_2,3,6,0,1,1,1,3,2,No,Yes,4771.63
6004,811,Apartment,Tier_3,2,5,0,0,0,1,0,3,No,No,7001.4
6005,685,Villa,Tier_2,3,2,1,1,1,1,4,3,Yes,No,7829.77
6006,536,Apartment,Tier_3,5,1,2,0,0,0,4,2,No,Yes,5927.11
6007,694,Villa,Tier_2,6,1,1,1,1,0,0,2,No,No,6554.97
6008,814,Villa,Tier_3,7,5,2,1,0,0,3,2,No,Yes,7371.51
6009,777,Villa,Tier_2,6,1,3,0,1,1,0,1,Yes,Yes,7666.62
6010,775,Apartment,Tier_3,6,3,2,0,1,1,0,1,Yes,Yes,7355.9
6011,574,Independent House,Tier_2,7,6,1,1,0,1,2,2,No,No,6452.92
6012,753,Apartment,Tier_1,5,3,0,0,1,1,4,1,No,Yes,5066.24
6013,326,Villa,Tier_3,2,6,2,0,1,1,1,3,Yes,Yes,4403.82
6014,622,Independent House,Tier_1,3,6,1,0,1,0,3,1,No,Yes,5185.9
6015,643,Villa,Tier_2,2,5,3,1,0,1,3,1,Yes,Yes,7443.83
6016,667,Apartment,Tier_3,2,1,0,0,0,0,4,1,No,Yes,4041.04
6017,518,Apartment,Tier_2,3,3,0,1,1,1,1,1,Yes,Yes,4774.5
6018,357,Independent House,Tier_2,5,1,3,1,0,0,1,1,Yes,Yes,4416.33
6019,631,Apartment,Tier_1,3,2,2,1,0,0,1,1,No,No,6190.02
6020,692,Villa,Tier_3,6,6,3,1,0,1,4,2,Yes,No,9651.99
6021,190,Independent House,Tier_2,5,1,1,0,1,0,0,1,Yes,No,3131.42
6022,464,Villa,Tier_1,1,1,3,1,0,0,3,2,No,No,7203.98
6023,840,Independent House,Tier_1,1,5,0,1,0,0,1,1,Yes,No,6470.02
6024,270,Independent House,Tier_1,1,2,2,1,0,0,0,2,No,No,4322.68
6025,569,Villa,Tier_1,6,3,1,0,1,1,3,3,No,No,6493.81
6026,773,Apartment,Tier_2,7,6,2,0,0,0,3,2,Yes,Yes,6927.64
6027,505,Villa,Tier_2,7,6,3,0,0,0,2,1,Yes,No,6239.81
6028,484,Apartment,Tier_2,4,6,3,1,1,1,1,2,No,Yes,6835.36
6029,414,Apartment,Tier_3,5,3,1,0,0,1,4,2,Yes,Yes,3596.32
6030,288,Villa,Tier_3,5,6,3,0,0,0,0,1,No,No,4362.31
6031,101,Independent House,Tier_1,3,1,2,1,0,0,1,3,Yes,Yes,3180.74
6032,757,Villa,Tier_2,5,4,3,0,1,1,4,2,No,No,9325.29
6033,690,Independent House,Tier_1,3,4,2,0,1,0,0,2,Yes,No,7353.92
6034,287,Apartment,Tier_2,4,6,3,0,0,1,0,2,No,No,5751.72
6035,87,Independent House,Tier_3,3,3,1,0,1,0,4,1,Yes,No,2958.43
6036,781,Villa,Tier_1,1,1,2,0,0,0,4,2,No,No,7615.59
6037,766,Independent House,Tier_2,3,1,1,0,0,1,1,1,Yes,No,6604.1
6038,864,Apartment,Tier_2,3,2,0,0,1,1,3,2,Yes,No,8064.37
6039,608,Apartment,Tier_2,3,5,0,1,0,0,0,1,Yes,No,4922.38
6040,681,Independent House,Tier_1,5,4,3,0,0,1,3,1,Yes,Yes,7462.55
6041,732,Apartment,Tier_3,2,6,2,0,0,0,1,3,No,Yes,6755.22
6042,736,Apartment,Tier_2,2,1,3,0,0,0,3,2,No,Yes,7672.47
6043,245,Independent House,Tier_1,6,3,1,1,0,1,1,3,No,Yes,3362.33
6044,575,Apartment,Tier_2,2,4,3,1,1,1,4,3,No,No,9247.19
6045,669,Independent House,Tier_1,6,5,0,0,1,1,2,1,Yes,Yes,5158.26
6046,508,Independent House,Tier_3,5,1,1,1,1,0,4,3,No,Yes,5375.66
6047,853,Apartment,Tier_2,1,4,0,1,0,1,1,1,Yes,Yes,5845.77
6048,242,Independent House,Tier_1,2,1,1,0,1,1,2,2,Yes,Yes,3361.88
6049,445,Apartment,Tier_2,2,6,1,1,1,0,0,3,No,Yes,4190.37
6050,605,Apartment,Tier_1,7,5,0,0,1,0,1,3,Yes,No,5326.97
6051,318,Apartment,Tier_3,7,2,3,1,1,1,2,2,Yes,No,6665.35
6052,151,Villa,Tier_3,4,4,0,0,0,1,3,2,No,No,2504.41
6053,524,Apartment,Tier_1,7,5,2,0,1,0,2,1,Yes,Yes,5113.56
6054,734,Independent House,Tier_3,6,2,1,0,1,1,0,1,Yes,Yes,5879.99
6055,588,Independent House,Tier_2,6,2,2,0,0,0,4,2,Yes,No,6608.77
6056,874,Independent House,Tier_3,4,5,0,0,1,0,3,3,Yes,Yes,6587.34
6057,348,Villa,Tier_2,1,3,0,0,1,0,4,3,Yes,Yes,2679.72
6058,832,Villa,Tier_3,3,5,3,0,0,1,0,3,Yes,Yes,8523.13
6059,494,Independent House,Tier_3,3,1,1,1,0,1,3,3,No,Yes,4717.68
6060,324,Independent House,Tier_2,4,3,3,1,1,0,0,3,Yes,Yes,4995.13
6061,754,Villa,Tier_3,4,2,1,1,1,0,0,2,Yes,Yes,6920.1
6062,139,Independent House,Tier_2,1,4,0,0,0,0,1,2,Yes,No,1704.29
6063,85,Apartment,Tier_2,1,2,2,1,0,0,3,3,No,No,3842.46
6064,788,Apartment,Tier_3,5,4,1,1,1,0,1,1,No,No,7426.58
6065,649,Independent House,Tier_3,3,4,1,0,0,1,0,3,Yes,No,6784.27
6066,896,Apartment,Tier_2,5,5,2,1,0,0,1,3,No,No,9068.3
6067,486,Independent House,Tier_1,2,5,0,1,0,1,4,1,No,Yes,3984.15
6068,296,Villa,Tier_3,6,2,0,0,0,1,2,2,No,Yes,1660.22
6069,105,Independent House,Tier_3,6,5,0,1,0,1,1,3,No,No,2159.67
6070,894,Villa,Tier_1,1,2,3,1,1,0,4,2,Yes,No,10482.04
6071,84,Apartment,Tier_1,3,5,0,0,1,1,0,3,Yes,Yes,703.4
6072,611,Apartment,Tier_3,3,5,2,1,1,1,1,1,Yes,No,7699.37
6073,469,Apartment,Tier_3,5,4,3,0,1,0,1,3,No,Yes,6415.24
6074,789,Independent House,Tier_3,4,3,0,1,1,0,4,3,Yes,No,6842.81
6075,650,Villa,Tier_1,4,5,1,0,0,1,0,2,Yes,No,6525.39
6076,527,Villa,Tier_3,1,6,1,0,0,0,4,2,Yes,No,5695.16
6077,833,Apartment,Tier_1,7,6,1,0,0,0,3,3,No,No,7948.86
6078,225,Apartment,Tier_1,6,6,2,0,0,1,0,3,No,No,4284.98
6079,467,Villa,Tier_2,4,5,2,1,0,0,0,1,No,No,5769.21
6080,864,Independent House,Tier_1,2,2,1,1,0,0,4,3,Yes,No,8676.12
6081,328,Apartment,Tier_2,3,4,3,0,0,0,4,1,No,Yes,4523.35
6082,605,Independent House,Tier_1,4,6,0,0,1,0,2,2,No,No,5556.15
6083,541,Apartment,Tier_1,1,4,0,1,0,0,4,1,Yes,No,5280.75
6084,92,Apartment,Tier_2,2,3,0,1,1,1,3,3,Yes,No,3495.59
6085,463,Independent House,Tier_2,6,3,0,1,1,0,3,2,Yes,No,4919.38
6086,635,Independent House,Tier_2,6,3,1,1,1,0,4,1,Yes,Yes,5363.41
6087,478,Independent House,Tier_2,5,5,0,1,1,1,2,2,Yes,No,5113.25
6088,98,Independent House,Tier_2,5,2,2,1,0,1,2,1,Yes,No,4396.39
6089,654,Villa,Tier_2,2,6,0,0,0,0,3,3,No,Yes,4625.27
6090,570,Villa,Tier_2,1,1,3,1,1,1,0,3,No,No,8541.89
6091,830,Apartment,Tier_1,7,6,0,1,0,1,1,1,Yes,No,6814.46
6092,498,Apartment,Tier_1,5,6,3,0,0,1,1,2,No,No,7399.9
6093,416,Apartment,Tier_2,3,2,1,1,1,0,2,1,No,No,4608.15
6094,498,Villa,Tier_3,6,4,3,0,0,1,0,3,Yes,No,7397.34
6095,691,Independent House,Tier_2,6,3,0,0,1,0,3,2,Yes,No,6555.12
6096,754,Apartment,Tier_3,3,1,3,1,1,0,2,1,Yes,Yes,8412.56
6097,201,Villa,Tier_1,6,4,1,1,0,0,2,2,No,Yes,2195.24
6098,511,Apartment,Tier_1,6,3,1,0,1,0,1,2,No,No,5515.76
6099,123,Villa,Tier_3,6,6,0,0,0,0,1,3,No,No,1700.58
6100,396,Independent House,Tier_1,1,1,1,0,1,1,4,2,No,No,5206.1
6101,460,Villa,Tier_2,1,2,3,1,1,1,3,3,No,Yes,6891.0
6102,224,Independent House,Tier_3,7,6,2,0,0,0,0,1,No,Yes,2738.9
6103,406,Apartment,Tier_3,3,4,1,0,1,0,3,3,Yes,Yes,3959.72
6104,442,Independent House,Tier_1,1,5,3,1,1,1,4,2,Yes,Yes,7385.33
6105,129,Villa,Tier_3,2,6,1,1,0,0,3,3,No,Yes,1629.93
6106,144,Apartment,Tier_3,1,1,0,1,1,1,1,2,No,No,3055.64
6107,434,Apartment,Tier_3,6,1,0,1,0,0,3,1,No,Yes,3356.73
6108,879,Villa,Tier_1,3,6,1,0,1,1,0,3,Yes,No,8691.25
6109,243,Independent House,Tier_3,7,6,2,1,1,0,2,2,No,No,5061.49
6110,220,Villa,Tier_3,4,2,2,1,1,0,0,2,Yes,Yes,3430.84
6111,207,Independent House,Tier_2,7,2,3,1,1,0,0,2,Yes,No,5272.16
6112,477,Independent House,Tier_2,1,4,3,0,0,1,1,1,No,Yes,6050.86
6113,542,Apartment,Tier_3,5,5,1,1,0,0,0,2,Yes,No,5187.46
6114,830,Independent House,Tier_1,2,3,3,1,0,0,4,2,No,No,9392.14
6115,887,Apartment,Tier_3,7,6,1,0,0,0,4,3,No,No,8626.65
6116,266,Villa,Tier_1,2,1,1,0,1,1,4,1,Yes,Yes,3771.07
6117,799,Villa,Tier_2,2,1,1,0,1,0,3,3,Yes,No,8405.72
6118,811,Apartment,Tier_2,5,4,0,0,1,0,3,1,No,Yes,5872.16
6119,269,Apartment,Tier_3,5,3,1,0,1,1,3,2,Yes,No,4609.57
6120,467,Independent House,Tier_1,2,3,1,0,1,0,3,1,Yes,Yes,3637.54
6121,508,Apartment,Tier_1,2,6,2,1,0,0,0,1,No,Yes,4297.33
6122,363,Villa,Tier_1,2,3,3,0,1,1,3,2,No,No,7214.85
6123,316,Apartment,Tier_3,1,4,1,0,0,1,1,1,No,Yes,2537.61
6124,273,Apartment,Tier_1,6,1,1,0,0,1,1,3,No,No,5055.64
6125,366,Apartment,Tier_2,5,2,1,1,1,0,2,2,No,Yes,4038.25
6126,850,Independent House,Tier_1,3,1,1,0,0,0,4,1,No,Yes,6262.22
6127,837,Apartment,Tier_1,7,2,1,1,1,1,0,3,No,Yes,7876.25
6128,215,Independent House,Tier_3,6,2,2,0,1,0,1,2,Yes,No,4110.94
6129,871,Independent House,Tier_3,1,4,0,0,1,1,3,3,Yes,Yes,6860.75
6130,862,Apartment,Tier_3,3,6,0,0,1,1,4,3,No,Yes,6683.71
6131,250,Independent House,Tier_3,1,3,2,0,0,0,2,2,Yes,No,3966.73
6132,238,Apartment,Tier_3,1,6,1,0,1,0,1,3,Yes,No,3814.35
6133,280,Villa,Tier_1,3,4,2,0,1,0,0,1,Yes,No,4231.83
6134,566,Villa,Tier_1,2,6,1,0,1,1,2,2,Yes,No,6152.21
6135,636,Independent House,Tier_3,6,6,3,1,0,1,4,2,Yes,No,8694.46
6136,855,Villa,Tier_3,3,2,0,0,1,1,3,3,Yes,No,8101.82
6137,662,Apartment,Tier_1,4,1,0,0,1,1,3,3,No,Yes,5515.87
6138,583,Independent House,Tier_3,5,2,3,1,0,0,4,3,Yes,No,8077.06
6139,450,Apartment,Tier_2,4,4,3,0,1,1,1,3,Yes,Yes,5781.6
6140,182,Independent House,Tier_1,6,6,0,0,1,1,3,3,Yes,Yes,2082.67
6141,204,Independent House,Tier_2,1,6,3,0,1,1,3,2,No,Yes,5280.9
6142,392,Independent House,Tier_1,3,1,3,0,0,0,1,3,Yes,No,6688.24
6143,877,Independent House,Tier_1,2,3,1,1,1,0,4,1,No,No,8397.69
6144,537,Villa,Tier_1,6,4,3,0,0,1,4,2,Yes,No,8054.86
6145,309,Villa,Tier_1,2,6,1,1,1,1,2,3,Yes,Yes,3414.1
6146,737,Villa,Tier_1,7,6,3,1,0,0,3,1,No,Yes,7453.68
6147,276,Independent House,Tier_1,7,5,2,0,1,0,4,2,No,No,5169.89
6148,812,Villa,Tier_1,4,6,1,0,1,0,1,3,Yes,No,7059.65
6149,502,Independent House,Tier_3,7,2,1,1,1,0,1,2,No,No,6184.71
6150,651,Villa,Tier_3,4,3,0,1,0,1,1,3,Yes,Yes,4833.64
6151,689,Independent House,Tier_3,1,3,3,0,0,0,3,2,Yes,Yes,7451.4
6152,250,Villa,Tier_2,5,6,1,1,0,1,0,1,No,Yes,3091.27
6153,461,Villa,Tier_1,1,1,2,0,1,0,4,2,Yes,No,7465.72
6154,252,Villa,Tier_3,6,4,2,0,0,0,0,1,Yes,Yes,2675.54
6155,742,Independent House,Tier_3,2,6,0,1,1,1,0,2,No,No,6735.25
6156,532,Independent House,Tier_3,6,6,3,0,0,0,2,1,Yes,Yes,5836.75
6157,429,Villa,Tier_1,7,2,1,0,0,1,1,3,No,No,4892.61
6158,713,Independent House,Tier_1,3,6,0,1,1,1,1,3,No,No,6895.67
6159,573,Apartment,Tier_2,4,5,3,0,0,1,1,2,Yes,Yes,5958.67
6160,699,Villa,Tier_2,2,2,3,1,1,1,4,1,Yes,Yes,9027.27
6161,83,Villa,Tier_1,7,6,0,0,1,0,1,1,No,Yes,39.0
6162,172,Apartment,Tier_2,1,6,2,0,1,1,1,1,No,No,4518.33
6163,85,Independent House,Tier_3,5,4,0,1,0,0,2,3,Yes,No,1339.32
6164,367,Independent House,Tier_2,3,3,0,1,0,1,2,3,No,No,4774.69
6165,697,Independent House,Tier_3,5,5,2,1,0,0,0,1,Yes,Yes,6244.68
6166,225,Villa,Tier_2,1,1,0,1,0,1,4,3,No,No,3438.24
6167,862,Villa,Tier_3,1,4,0,1,1,1,0,3,Yes,Yes,6667.63
6168,503,Villa,Tier_2,2,2,1,1,0,0,4,2,No,Yes,4841.94
6169,687,Villa,Tier_2,7,4,1,1,1,0,3,1,Yes,Yes,5648.41
6170,536,Villa,Tier_1,3,1,1,0,1,1,2,1,No,Yes,4621.06
6171,820,Independent House,Tier_1,6,2,1,0,0,0,1,2,No,No,7373.76
6172,281,Apartment,Tier_3,1,5,2,1,0,1,0,3,No,Yes,4021.69
6173,291,Independent House,Tier_1,2,2,2,1,0,1,1,2,No,Yes,4243.76
6174,85,Independent House,Tier_3,1,2,1,1,0,0,2,1,Yes,Yes,1368.44
6175,703,Villa,Tier_1,2,1,0,0,1,1,0,2,No,No,6532.6
6176,455,Apartment,Tier_1,5,2,0,0,0,1,4,3,Yes,No,4630.48
6177,526,Apartment,Tier_3,2,4,0,0,1,0,4,1,Yes,No,4599.61
6178,185,Independent House,Tier_2,6,3,1,1,0,1,1,3,No,Yes,3079.96
6179,730,Apartment,Tier_3,5,1,3,0,1,1,4,1,Yes,No,9408.66
6180,890,Independent House,Tier_3,4,1,3,1,0,0,1,1,Yes,Yes,9107.84
6181,480,Independent House,Tier_3,1,1,3,0,1,1,0,1,Yes,No,7247.05
6182,175,Independent House,Tier_1,4,4,0,1,0,0,1,3,No,No,2971.0
6183,467,Independent House,Tier_1,3,4,2,1,1,0,3,3,Yes,No,7346.72
6184,531,Villa,Tier_1,4,4,1,1,1,1,0,2,No,No,6588.09
6185,888,Apartment,Tier_3,7,6,1,0,0,0,1,3,Yes,Yes,6785.15
6186,495,Villa,Tier_2,2,4,0,1,0,0,4,2,Yes,Yes,4079.83
6187,805,Villa,Tier_2,2,2,3,0,1,1,1,3,Yes,No,10658.07
6188,583,Villa,Tier_3,3,1,3,0,0,0,4,3,Yes,No,8598.84
6189,533,Independent House,Tier_3,3,6,3,0,0,0,3,2,No,No,7297.51
6190,370,Independent House,Tier_2,1,1,1,0,1,1,3,2,Yes,Yes,4387.11
6191,613,Villa,Tier_1,7,5,0,1,1,1,4,3,Yes,No,5987.98
6192,272,Villa,Tier_3,2,3,3,1,1,1,0,3,No,No,6640.14
6193,229,Apartment,Tier_2,7,2,1,1,0,0,4,1,Yes,Yes,2392.87
6194,838,Villa,Tier_2,7,3,0,0,0,1,1,3,No,Yes,5796.24
6195,858,Independent House,Tier_2,3,2,0,1,1,1,0,3,Yes,No,8372.21
6196,842,Villa,Tier_1,7,2,0,0,0,0,0,1,No,Yes,4599.35
6197,594,Apartment,Tier_2,6,2,0,1,1,1,1,1,No,No,5819.51
6198,472,Apartment,Tier_2,7,1,0,0,1,0,0,1,No,No,4132.88
6199,395,Villa,Tier_2,4,3,2,0,1,1,1,3,No,Yes,5034.31
6200,155,Apartment,Tier_3,7,3,2,1,0,1,2,2,No,Yes,3322.23
6201,678,Apartment,Tier_3,2,4,0,0,1,0,3,2,Yes,Yes,4775.4
6202,349,Independent House,Tier_3,7,3,2,1,1,0,2,1,Yes,No,4420.83
6203,304,Apartment,Tier_2,6,4,0,1,1,0,2,1,No,Yes,2367.94
6204,609,Apartment,Tier_2,7,5,3,1,1,1,3,2,No,No,8181.5
6205,192,Villa,Tier_1,3,4,0,0,1,0,2,3,Yes,Yes,1618.14
6206,330,Independent House,Tier_2,7,6,2,1,1,0,4,1,Yes,No,6056.16
6207,312,Apartment,Tier_1,1,2,2,1,0,0,3,3,Yes,Yes,4325.32
6208,870,Villa,Tier_2,7,1,3,0,0,1,2,2,No,No,10376.92
6209,793,Villa,Tier_1,6,6,0,1,1,1,3,1,No,No,8319.1
6210,162,Villa,Tier_3,5,2,2,0,0,0,3,2,Yes,No,4412.67
6211,204,Villa,Tier_2,7,5,1,0,0,0,3,3,No,Yes,1896.72
6212,254,Villa,Tier_1,2,6,2,0,0,0,4,3,No,No,4766.3
6213,148,Villa,Tier_3,7,1,0,0,0,1,4,3,Yes,Yes,1613.24
6214,126,Apartment,Tier_3,2,5,1,0,0,0,1,1,No,No,2219.52
6215,335,Independent House,Tier_2,7,6,2,0,0,0,1,1,Yes,No,4731.43
6216,806,Independent House,Tier_1,2,2,2,1,0,1,4,3,No,No,9192.68
6217,109,Villa,Tier_1,2,1,2,1,0,0,3,1,No,No,3527.49
6218,360,Villa,Tier_1,5,5,2,0,0,0,0,3,Yes,Yes,3975.05
6219,316,Independent House,Tier_3,5,6,2,0,1,1,1,3,No,No,5628.65
6220,327,Apartment,Tier_1,6,4,0,0,0,0,1,1,No,No,1821.15
6221,447,Villa,Tier_3,6,3,2,0,0,1,0,1,Yes,Yes,4954.78
6222,574,Independent House,Tier_1,1,2,3,1,0,0,0,1,Yes,Yes,6060.03
6223,104,Independent House,Tier_3,2,4,1,1,1,1,1,3,Yes,No,4188.08
6224,665,Villa,Tier_2,3,5,2,1,0,1,1,1,No,Yes,6463.94
6225,797,Independent House,Tier_3,7,5,2,0,1,0,2,2,Yes,Yes,7923.91
6226,569,Apartment,Tier_1,4,6,0,1,1,1,2,1,No,No,5812.85
6227,573,Independent House,Tier_3,2,6,0,1,1,1,3,3,No,Yes,4836.82
6228,393,Villa,Tier_1,6,1,1,1,1,1,1,3,No,Yes,4582.04
